county,precinct,office,district,party,candidate,votes,absentee_by_mail,advance_in_person_1,advance_in_person_3,election_day,advance_in_person_2,provisional
Fulton,AP01B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,3,0,0,0,3,0,0
Fulton,AP01C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,24,2,0,0,17,5,0
Fulton,AP01D,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,5,0,0,0,3,2,0
Fulton,AP02B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,1,0,0,1,0,0
Fulton,AP03,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,5,0,0,0,5,0,0
Fulton,AP04A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,56,2,0,0,52,2,0
Fulton,AP04B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,10,0,0,0,10,0,0
Fulton,AP05,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,48,2,0,0,43,3,0
Fulton,AP06,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,32,1,0,0,29,2,0
Fulton,AP07A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,60,2,0,0,57,1,0
Fulton,AP07B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,15,0,0,0,15,0,0
Fulton,AP09A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,46,0,0,0,45,1,0
Fulton,AP09B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,0,0,1,0,0
Fulton,AP021,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,44,0,0,0,42,2,0
Fulton,AP022,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,24,3,1,0,14,6,0
Fulton,AP10,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,18,1,0,0,17,0,0
Fulton,AP12A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,0,0,1,0,0
Fulton,AP12B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,0,0,1,0,0
Fulton,AP12C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,18,0,0,0,16,2,0
Fulton,AP13,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,22,0,0,0,21,1,0
Fulton,AP14,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,35,1,0,0,30,4,0
Fulton,CH01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,1,0,0,0,0
Fulton,CH02,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,6,0,0,3,3,0,0
Fulton,CH03,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,4,0,0,0,4,0,0
Fulton,CH04A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,13,0,0,0,12,1,0
Fulton,CH05,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,11,0,0,0,11,0,0
Fulton,CP01B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,9,0,1,0,8,0,0
Fulton,CP011,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,34,0,0,5,29,0,0
Fulton,CP012,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,30,0,0,0,30,0,0
Fulton,CP02,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,23,2,0,1,20,0,0
Fulton,CP04,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,0,0,0,0,0,0,0
Fulton,CP05B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,0,0,1,0,0
Fulton,CP051,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,70,0,1,9,60,0,0
Fulton,CP06A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,6,0,0,2,4,0,0
Fulton,CP07A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,7,0,0,0,7,0,0
Fulton,CP081,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,3,0,0,0,3,0,0
Fulton,CP083,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,0,0,1,0,0
Fulton,CP08A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,3,0,0,0,3,0,0
Fulton,EP01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,111,2,1,18,90,0,0
Fulton,EP02,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,185,4,3,31,147,0,0
Fulton,EP03,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,205,0,1,39,164,0,1
Fulton,EP04-05,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,116,2,3,34,77,0,0
Fulton,EP04-13,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,19,0,0,6,13,0,0
Fulton,FA01A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,82,0,3,16,63,0,0
Fulton,FA01B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,0,0,2,0,0,0
Fulton,HP01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,61,0,0,4,57,0,0
Fulton,JC01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,29,0,0,0,29,0,0
Fulton,JC02,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,7,1,0,0,6,0,0
Fulton,JC03A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,4,0,0,0,4,0,0
Fulton,JC03B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,4,0,0,0,4,0,0
Fulton,JC04A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,23,0,0,0,21,2,0
Fulton,JC04B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,3,1,0,0,2,0,0
Fulton,JC05,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,12,0,0,0,12,0,0
Fulton,JC06,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,16,0,0,0,15,1,0
Fulton,JC07,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,37,0,0,0,34,3,0
Fulton,JC08,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,26,1,0,0,23,2,0
Fulton,JC09,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,29,1,0,0,28,0,0
Fulton,JC10,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,26,0,0,0,25,1,0
Fulton,JC11,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,46,3,0,0,42,1,0
Fulton,JC12,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,60,0,1,0,54,5,0
Fulton,JC13A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,37,0,0,0,33,4,0
Fulton,JC13B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,18,4,0,0,12,2,0
Fulton,JC14,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,20,1,0,0,18,1,0
Fulton,JC15,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,3,0,0,0,3,0,0
Fulton,JC16,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,41,0,0,0,37,4,0
Fulton,JC18A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,41,0,0,0,39,2,0
Fulton,JC19,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,65,1,1,0,58,5,0
Fulton,ML011,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,14,0,0,0,12,2,0
Fulton,ML012,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,17,0,0,0,15,2,0
Fulton,ML01B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,0,0,0,0,0,0,0
Fulton,ML021,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,15,0,0,0,15,0,0
Fulton,ML022,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,0,0,0,0,0,0,0
Fulton,ML023,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,10,0,0,0,10,0,0
Fulton,ML024,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,0,0,0,0,2,0
Fulton,ML03,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,43,5,0,0,36,2,0
Fulton,ML04A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,15,1,0,0,14,0,0
Fulton,ML04B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,25,2,0,0,22,1,0
Fulton,ML04C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,0,0,1,0,0
Fulton,ML05A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,0,0,0,0,0,0,0
Fulton,ML05B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,8,0,0,0,8,0,0
Fulton,ML05C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,27,3,0,0,24,0,0
Fulton,ML06A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,7,0,0,0,4,3,0
Fulton,ML06B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,16,0,0,0,14,2,0
Fulton,ML071,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,0,0,0,0,0,0,0
Fulton,ML072,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,7,0,0,0,7,0,0
Fulton,ML07A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,8,1,0,0,7,0,0
Fulton,MP01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,18,1,0,0,17,0,0
Fulton,PA01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,29,0,0,3,26,0,0
Fulton,RW01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,114,3,0,0,103,8,0
Fulton,RW02,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,66,4,1,0,54,7,0
Fulton,RW03,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,76,1,1,0,68,6,0
Fulton,RW04,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,64,1,0,0,50,12,1
Fulton,RW05,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,20,0,0,0,20,0,0
Fulton,RW06,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,53,1,0,0,44,8,0
Fulton,RW07A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,9,0,0,0,6,3,0
Fulton,RW07B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,12,0,0,0,12,0,0
Fulton,RW08,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,69,0,0,0,62,7,0
Fulton,RW09,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,113,0,0,0,101,12,0
Fulton,RW10,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,114,1,0,0,100,13,0
Fulton,RW11A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,47,0,0,0,36,11,0
Fulton,RW12,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,123,1,0,0,118,4,0
Fulton,RW13,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,79,0,0,0,70,9,0
Fulton,RW16,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,38,0,0,0,32,6,0
Fulton,RW17,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,59,1,0,0,40,18,0
Fulton,RW19,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,27,1,1,0,24,1,0
Fulton,RW20,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,60,0,0,0,52,8,0
Fulton,RW21,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,66,2,1,0,47,16,0
Fulton,RW22A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,21,1,1,0,17,2,0
Fulton,SC01B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,79,0,1,15,63,0,0
Fulton,SC02,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,50,1,0,5,44,0,0
Fulton,SC04,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,25,2,0,4,19,0,0
Fulton,SC05A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,7,0,0,3,4,0,0
Fulton,SC05B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,53,0,1,17,35,0,0
Fulton,SC05D,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,55,1,0,14,40,0,0
Fulton,SC07A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,53,0,1,22,30,0,0
Fulton,SC08B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,58,0,1,21,36,0,0
Fulton,SC08C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,1,0,0,1,0,0,0
Fulton,SC08D,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,5,0,0,1,4,0,0
Fulton,SC08E,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,5,0,0,0,5,0,0
Fulton,SC08F,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,14,0,1,6,7,0,0
Fulton,SC08G,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,0,0,0,0,0,0,0
Fulton,SC09A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,61,1,1,12,46,1,0
Fulton,SC09B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,36,0,2,12,22,0,0
Fulton,SC10,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,30,2,0,2,25,1,0
Fulton,SC11A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,40,1,0,10,29,0,0
Fulton,SC11B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,38,0,1,11,26,0,0
Fulton,SC13A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,111,3,4,29,75,0,0
Fulton,SC13B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,28,0,1,4,23,0,0
Fulton,SC14,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,14,0,1,3,10,0,0
Fulton,SC16,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,92,2,3,23,63,0,1
Fulton,SC17A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,0,0,1,1,0,0
Fulton,SC17C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,35,0,1,5,29,0,0
Fulton,SC18A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,7,0,0,1,6,0,0
Fulton,SC18B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,133,3,1,31,98,0,0
Fulton,SC19A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,4,0,0,0,4,0,0
Fulton,SC19B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,35,0,0,9,26,0,0
Fulton,SC211,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,13,0,0,4,9,0,0
Fulton,SC212,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,20,0,1,2,17,0,0
Fulton,SC23A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,113,0,3,17,93,0,0
Fulton,SC23B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,13,0,0,2,11,0,0
Fulton,SC27,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,70,1,2,21,46,0,0
Fulton,SC29A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,81,3,0,25,53,0,0
Fulton,SC30A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,5,2,0,0,3,0,0
Fulton,SC30B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,21,1,0,3,17,0,0
Fulton,SS01,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,112,0,2,0,103,6,1
Fulton,SS02A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,27,2,0,0,13,12,0
Fulton,SS02B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,16,0,0,0,11,4,1
Fulton,SS03,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,48,4,0,0,36,8,0
Fulton,SS04,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,64,2,0,0,45,17,0
Fulton,SS05,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,116,2,0,0,95,19,0
Fulton,SS06,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,64,1,0,0,52,11,0
Fulton,SS07A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,24,1,0,0,15,8,0
Fulton,SS07B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,16,0,0,0,13,3,0
Fulton,SS07C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,15,2,0,0,12,1,0
Fulton,SS08A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,19,0,0,0,18,1,0
Fulton,SS08B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,27,2,0,0,23,2,0
Fulton,SS08C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,5,0,0,0,3,2,0
Fulton,SS08D,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,19,0,0,0,16,3,0
Fulton,SS09A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,176,1,0,0,151,24,0
Fulton,SS09B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,159,5,0,0,126,28,0
Fulton,SS11A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,67,1,0,0,57,9,0
Fulton,SS11B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,21,0,0,0,13,8,0
Fulton,SS11C,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,0,0,0,0,0,0,0
Fulton,SS11D,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,13,1,0,0,7,5,0
Fulton,SS12,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,128,4,0,0,103,21,0
Fulton,SS13A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,40,1,0,0,34,5,0
Fulton,SS13B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,10,1,0,0,8,1,0
Fulton,SS14,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,86,0,1,0,75,10,0
Fulton,SS15A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,10,0,0,0,6,4,0
Fulton,SS15B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,21,1,0,0,16,4,0
Fulton,SS16,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,124,3,0,1,103,17,0
Fulton,SS17,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,71,1,2,0,48,20,0
Fulton,SS18A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,34,0,0,0,29,5,0
Fulton,SS18B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,6,0,0,0,6,0,0
Fulton,SS19A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,37,0,0,0,28,9,0
Fulton,SS19B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,29,1,0,0,16,12,0
Fulton,SS20,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,27,4,0,0,11,12,0
Fulton,SS22,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,65,5,0,0,47,13,0
Fulton,SS25,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,42,0,0,0,36,6,0
Fulton,SS26,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,18,0,0,0,9,9,0
Fulton,SS29A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,67,3,0,0,48,16,0
Fulton,SS31,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,43,0,0,0,30,13,0
Fulton,UC01A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,45,1,0,12,32,0,0
Fulton,UC01B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,0,0,0,2,0,0
Fulton,UC01E,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,0,0,0,2,0,0
Fulton,UC02A,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,112,1,1,25,85,0,0
Fulton,UC02B,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,0,0,2,0,0,0
Fulton,UC031,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,44,3,0,2,38,1,0
Fulton,UC032,Superior Court Judge,Atlanta Circuit (Shoob),,GARY M. ALEMBIK,2,0,0,0,2,0,0
Fulton,,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,19463,555,643,3104,14848,281,32
Fulton,01A,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,143,10,14,1,118,0,0
Fulton,01B,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,191,7,10,0,172,2,0
Fulton,01C,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,32,1,1,3,27,0,0
Fulton,01D,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,27,2,10,2,12,1,0
Fulton,01E,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,242,11,20,3,208,0,0
Fulton,01F,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,12,0,0,1,11,0,0
Fulton,01H,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,11,0,2,1,8,0,0
Fulton,01J,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,91,13,4,12,62,0,0
Fulton,01P,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,66,9,0,1,56,0,0
Fulton,01R,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,37,1,4,2,30,0,0
Fulton,01S,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,59,4,2,5,47,0,1
Fulton,01T,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,41,3,0,2,36,0,0
Fulton,02A,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,39,1,2,0,36,0,0
Fulton,02B,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,51,1,7,3,39,0,1
Fulton,02C,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,66,0,2,0,64,0,0
Fulton,02D,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,84,4,6,0,73,1,0
Fulton,02E,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,78,3,8,1,65,1,0
Fulton,02F1,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,48,1,5,0,42,0,0
Fulton,02F2,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,7,0,0,0,7,0,0
Fulton,02G,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,52,1,0,0,50,0,1
Fulton,02J,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,12,0,1,0,11,0,0
Fulton,02K,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,4,0,1,0,3,0,0
Fulton,02L1,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,32,1,3,0,28,0,0
Fulton,02L2,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,5,0,3,0,2,0,0
Fulton,02S,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,20,2,0,0,18,0,0
Fulton,02W,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,3,0,1,0,2,0,0
Fulton,03A,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,66,0,3,11,52,0,0
Fulton,03B,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,15,1,1,0,13,0,0
Fulton,03C,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,60,6,3,7,44,0,0
Fulton,03D,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,40,1,1,5,33,0,0
Fulton,03E,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,52,1,6,2,43,0,0
Fulton,03F,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,13,0,0,1,12,0,0
Fulton,03G,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,18,0,1,0,17,0,0
Fulton,03H,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,35,1,1,7,26,0,0
Fulton,03I,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,9,0,1,0,8,0,0
Fulton,03L,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,17,0,0,1,16,0,0
Fulton,03M,Superior Court Judge,Atlanta Circuit (Shoob),,ERIC DUNAWAY,16,0,2,0,14,0,0
