county,precinct,office,district,party,candidate,votes,absentee_by_mail,election_day,advance_in_person,provisional,
Bibb,GODFREY 4,"U.S. Representative, District 2",2,REP,RICK ALLEN,6,2,2,2,0,
Bibb,GODFREY 5,"U.S. Representative, District 2",2,REP,RICK ALLEN,12,1,9,2,0,
Bibb,GODFREY 6,"U.S. Representative, District 2",2,REP,RICK ALLEN,10,3,5,2,0,
Bibb,GODFREY 7 - COUNTY,"U.S. Representative, District 2",2,REP,RICK ALLEN,2,0,1,1,0,
Bibb,GODFREY 7 - CITY,"U.S. Representative, District 2",2,REP,RICK ALLEN,8,0,5,3,0,
Bibb,HAZZARD 1,"U.S. Representative, District 2",2,REP,RICK ALLEN,3,0,3,0,0,
Bibb,HAZZARD 3,"U.S. Representative, District 2",2,REP,RICK ALLEN,34,4,25,4,1,
Bibb,HAZZARD 4,"U.S. Representative, District 2",2,REP,RICK ALLEN,25,0,22,3,0,
Bibb,HAZZARD 5,"U.S. Representative, District 2",2,REP,RICK ALLEN,11,2,7,2,0,
Bibb,HAZZARD 6 - COUNTY,"U.S. Representative, District 2",2,REP,RICK ALLEN,0,0,0,0,0,
Bibb,HAZZARD 6 - CITY,"U.S. Representative, District 2",2,REP,RICK ALLEN,13,3,9,1,0,
Bibb,HOWARD 2,"U.S. Representative, District 2",2,REP,RICK ALLEN,6,1,3,2,0,
Bibb,RUTLAND 1,"U.S. Representative, District 2",2,REP,RICK ALLEN,57,2,49,6,0,
Bibb,RUTLAND 2,"U.S. Representative, District 2",2,REP,RICK ALLEN,26,2,20,4,0,
Bibb,VINEVILLE 1,"U.S. Representative, District 2",2,REP,RICK ALLEN,11,4,7,0,0,
Bibb,VINEVILLE 2,"U.S. Representative, District 2",2,REP,RICK ALLEN,12,3,9,0,0,
Bibb,VINEVILLE 3,"U.S. Representative, District 2",2,REP,RICK ALLEN,12,1,9,2,0,
Bibb,VINEVILLE 4,"U.S. Representative, District 2",2,REP,RICK ALLEN,8,0,5,3,0,
Bibb,VINEVILLE 5 - COUNTY,"U.S. Representative, District 2",2,REP,RICK ALLEN,6,0,4,2,0,
Bibb,VINEVILLE 5 - CITY,"U.S. Representative, District 2",2,REP,RICK ALLEN,0,0,0,0,0,
Bibb,VINEVILLE 8,"U.S. Representative, District 2",2,REP,RICK ALLEN,13,1,11,1,0,
Bibb,WARRIOR 1,"U.S. Representative, District 2",2,REP,RICK ALLEN,28,2,24,2,0,
Bibb,WARRIOR 2,"U.S. Representative, District 2",2,REP,RICK ALLEN,38,3,32,3,0,
Bibb,,"U.S. Representative, District 2",2,REP,JOHN HOUSE,205,31,158,16,0,
Bibb,EAST MACON 1 - COUNTY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,EAST MACON 1 - CITY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,EAST MACON 2,"U.S. Representative, District 2",2,REP,JOHN HOUSE,1,0,1,0,0,
Bibb,EAST MACON 3,"U.S. Representative, District 2",2,REP,JOHN HOUSE,3,1,1,1,0,
Bibb,EAST MACON 4 - COUNTY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,EAST MACON 4 - CITY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,10,3,7,0,0,
Bibb,EAST MACON 5 - COUNTY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,EAST MACON 5 - CITY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,1,0,1,0,0,
Bibb,EAST MACON 6,"U.S. Representative, District 2",2,REP,JOHN HOUSE,6,0,6,0,0,
Bibb,GODFREY 1,"U.S. Representative, District 2",2,REP,JOHN HOUSE,4,1,3,0,0,
Bibb,GODFREY 2,"U.S. Representative, District 2",2,REP,JOHN HOUSE,1,1,0,0,0,
Bibb,GODFREY 3,"U.S. Representative, District 2",2,REP,JOHN HOUSE,2,0,2,0,0,
Bibb,GODFREY 4,"U.S. Representative, District 2",2,REP,JOHN HOUSE,3,2,1,0,0,
Bibb,GODFREY 5,"U.S. Representative, District 2",2,REP,JOHN HOUSE,2,0,2,0,0,
Bibb,GODFREY 6,"U.S. Representative, District 2",2,REP,JOHN HOUSE,4,1,2,1,0,
Bibb,GODFREY 7 - COUNTY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,3,0,3,0,0,
Bibb,GODFREY 7 - CITY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,4,0,4,0,0,
Bibb,HAZZARD 1,"U.S. Representative, District 2",2,REP,JOHN HOUSE,3,0,2,1,0,
Bibb,HAZZARD 3,"U.S. Representative, District 2",2,REP,JOHN HOUSE,9,0,8,1,0,
Bibb,HAZZARD 4,"U.S. Representative, District 2",2,REP,JOHN HOUSE,14,1,8,5,0,
Bibb,HAZZARD 5,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,HAZZARD 6 - COUNTY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,HAZZARD 6 - CITY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,2,0,2,0,0,
Bibb,HOWARD 2,"U.S. Representative, District 2",2,REP,JOHN HOUSE,6,0,5,1,0,
Bibb,RUTLAND 1,"U.S. Representative, District 2",2,REP,JOHN HOUSE,46,8,36,2,0,
Bibb,RUTLAND 2,"U.S. Representative, District 2",2,REP,JOHN HOUSE,30,7,21,2,0,
Bibb,VINEVILLE 1,"U.S. Representative, District 2",2,REP,JOHN HOUSE,4,2,2,0,0,
Bibb,VINEVILLE 2,"U.S. Representative, District 2",2,REP,JOHN HOUSE,6,1,5,0,0,
Bibb,VINEVILLE 3,"U.S. Representative, District 2",2,REP,JOHN HOUSE,4,1,3,0,0,
Bibb,VINEVILLE 4,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,VINEVILLE 5 - COUNTY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,0,0,0,0,0,
Bibb,VINEVILLE 5 - CITY,"U.S. Representative, District 2",2,REP,JOHN HOUSE,2,0,2,0,0,
Bibb,VINEVILLE 8,"U.S. Representative, District 2",2,REP,JOHN HOUSE,3,0,3,0,0,
Bibb,WARRIOR 1,"U.S. Representative, District 2",2,REP,JOHN HOUSE,20,1,18,1,0,
Bibb,WARRIOR 2,"U.S. Representative, District 2",2,REP,JOHN HOUSE,12,1,10,1,0,
Bibb,,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,5374,228,3949,1195,2,
Bibb,EAST MACON 1 - COUNTY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,1,0,0,1,0,
Bibb,EAST MACON 1 - CITY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,245,27,171,47,0,
Bibb,EAST MACON 2,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,320,13,231,76,0,
Bibb,EAST MACON 3,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,320,8,260,52,0,
Bibb,EAST MACON 4 - COUNTY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,2,0,2,0,0,
Bibb,EAST MACON 4 - CITY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,191,13,135,43,0,
Bibb,EAST MACON 5 - COUNTY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,128,4,93,30,1,
Bibb,EAST MACON 5 - CITY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,293,17,229,47,0,
Bibb,EAST MACON 6,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,330,13,264,53,0,
Bibb,GODFREY 1,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,317,19,206,92,0,
Bibb,GODFREY 2,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,172,10,133,29,0,
Bibb,GODFREY 3,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,347,22,242,83,0,
Bibb,GODFREY 4,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,133,6,102,25,0,
Bibb,GODFREY 5,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,195,2,152,41,0,
Bibb,GODFREY 6,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,316,4,233,79,0,
Bibb,GODFREY 7 - COUNTY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,30,1,27,2,0,
Bibb,GODFREY 7 - CITY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,162,3,125,34,0,
Bibb,HAZZARD 1,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,269,9,209,51,0,
Bibb,HAZZARD 3,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,241,5,177,59,0,
Bibb,HAZZARD 5,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,161,6,104,50,1,
Bibb,HAZZARD 6 - COUNTY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,14,0,10,4,0,
Bibb,HAZZARD 6 - CITY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,145,2,128,15,0,
Bibb,RUTLAND 2,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,19,1,16,2,0,
Bibb,VINEVILLE 1,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,96,7,65,24,0,
Bibb,VINEVILLE 2,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,139,8,77,54,0,
Bibb,VINEVILLE 3,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,309,11,200,98,0,
Bibb,VINEVILLE 4,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,287,10,204,73,0,
Bibb,VINEVILLE 5 - COUNTY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,16,1,11,4,0,
Bibb,VINEVILLE 5 - CITY,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,123,2,105,16,0,
Bibb,VINEVILLE 8,"State Senator, District 26",26,DEM,DAVID E. LUCAS SR.,53,4,38,11,0,
Bibb,,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),3621,154,2760,706,1,
Bibb,EAST MACON 1 - COUNTY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),0,0,0,0,0,
Bibb,EAST MACON 1 - CITY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),79,5,61,13,0,
Bibb,EAST MACON 2,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),96,9,70,17,0,
Bibb,EAST MACON 3,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),113,8,87,18,0,
Bibb,EAST MACON 4 - COUNTY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),4,0,2,2,0,
Bibb,EAST MACON 4 - CITY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),398,6,322,70,0,
Bibb,EAST MACON 5 - COUNTY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),27,1,18,8,0,
Bibb,EAST MACON 5 - CITY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),101,3,79,19,0,
Bibb,EAST MACON 6,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),121,3,101,16,1,
Bibb,GODFREY 1,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),194,12,136,46,0,
Bibb,GODFREY 2,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),72,2,57,13,0,
Bibb,GODFREY 3,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),122,12,76,34,0,
Bibb,GODFREY 4,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),97,7,66,24,0,
Bibb,GODFREY 5,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),141,4,112,25,0,
Bibb,GODFREY 6,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),196,6,155,35,0,
Bibb,GODFREY 7 - COUNTY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),29,1,26,2,0,
Bibb,GODFREY 7 - CITY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),110,3,93,14,0,
Bibb,HAZZARD 1,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),148,4,106,38,0,
Bibb,HAZZARD 3,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),263,15,189,59,0,
Bibb,HAZZARD 5,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),99,3,73,23,0,
Bibb,HAZZARD 6 - COUNTY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),5,0,3,2,0,
Bibb,HAZZARD 6 - CITY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),108,2,86,20,0,
Bibb,RUTLAND 2,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),66,1,56,9,0,
Bibb,VINEVILLE 1,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),201,12,152,37,0,
Bibb,VINEVILLE 2,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),255,11,192,52,0,
Bibb,VINEVILLE 3,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),185,13,125,47,0,
Bibb,VINEVILLE 4,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),133,7,97,29,0,
Bibb,VINEVILLE 5 - COUNTY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),24,0,22,2,0,
Bibb,VINEVILLE 5 - CITY,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),64,1,52,11,0,
Bibb,VINEVILLE 8,"State Senator, District 26",26,DEM,MIRIAM PARIS (I),170,3,146,21,0,
Bibb,,BOE D1,,,ELLA S. CARTER ,2056,110,1568,378,0,
Bibb,EAST MACON 1 - COUNTY,BOE D1,,,ELLA S. CARTER ,1,0,0,1,0,
Bibb,EAST MACON 1 - CITY,BOE D1,,,ELLA S. CARTER ,265,29,185,51,0,
Bibb,EAST MACON 2,BOE D1,,,ELLA S. CARTER ,326,17,240,69,0,
Bibb,EAST MACON 3,BOE D1,,,ELLA S. CARTER ,329,9,271,49,0,
Bibb,EAST MACON 4 - COUNTY,BOE D1,,,ELLA S. CARTER ,3,0,2,1,0,
Bibb,EAST MACON 4 - CITY,BOE D1,,,ELLA S. CARTER ,266,13,203,50,0,
Bibb,EAST MACON 5 - COUNTY,BOE D1,,,ELLA S. CARTER ,115,4,84,27,0,
Bibb,EAST MACON 5 - CITY,BOE D1,,,ELLA S. CARTER ,314,17,243,54,0,
Bibb,EAST MACON 6,BOE D1,,,ELLA S. CARTER ,318,12,254,52,0,
Bibb,HOWARD 4 - COUNTY,BOE D1,,,ELLA S. CARTER ,8,0,7,1,0,
Bibb,HOWARD 4 - CITY,BOE D1,,,ELLA S. CARTER ,42,3,31,8,0,
Bibb,VINEVILLE 8,BOE D1,,,ELLA S. CARTER ,69,6,48,15,0,
Bibb,,BOE D1,,,MICHAEL MCKEEVER,183,6,146,31,0,
Bibb,EAST MACON 1 - COUNTY,BOE D1,,,MICHAEL MCKEEVER,0,0,0,0,0,
Bibb,EAST MACON 1 - CITY,BOE D1,,,MICHAEL MCKEEVER,14,0,14,0,0,
Bibb,EAST MACON 2,BOE D1,,,MICHAEL MCKEEVER,10,1,7,2,0,
Bibb,EAST MACON 3,BOE D1,,,MICHAEL MCKEEVER,17,1,14,2,0,
Bibb,EAST MACON 4 - COUNTY,BOE D1,,,MICHAEL MCKEEVER,0,0,0,0,0,
Bibb,EAST MACON 4 - CITY,BOE D1,,,MICHAEL MCKEEVER,46,1,33,12,0,
Bibb,EAST MACON 5 - COUNTY,BOE D1,,,MICHAEL MCKEEVER,6,0,3,3,0,
Bibb,EAST MACON 5 - CITY,BOE D1,,,MICHAEL MCKEEVER,9,0,8,1,0,
Bibb,EAST MACON 6,BOE D1,,,MICHAEL MCKEEVER,29,2,25,2,0,
Bibb,HOWARD 4 - COUNTY,BOE D1,,,MICHAEL MCKEEVER,2,0,2,0,0,
Bibb,HOWARD 4 - CITY,BOE D1,,,MICHAEL MCKEEVER,20,0,15,5,0,
Bibb,VINEVILLE 8,BOE D1,,,MICHAEL MCKEEVER,30,1,25,4,0,
Bibb,,BOE D1,,,BRENDA A. SUTTON,846,26,664,155,1,
Bibb,EAST MACON 1 - COUNTY,BOE D1,,,BRENDA A. SUTTON,0,0,0,0,0,
Bibb,EAST MACON 1 - CITY,BOE D1,,,BRENDA A. SUTTON,43,3,29,11,0,
Bibb,EAST MACON 2,BOE D1,,,BRENDA A. SUTTON,73,4,46,23,0,
Bibb,EAST MACON 3,BOE D1,,,BRENDA A. SUTTON,86,6,62,18,0,
Bibb,EAST MACON 4 - COUNTY,BOE D1,,,BRENDA A. SUTTON,2,0,2,0,0,
Bibb,EAST MACON 4 - CITY,BOE D1,,,BRENDA A. SUTTON,262,5,208,49,0,
Bibb,EAST MACON 5 - COUNTY,BOE D1,,,BRENDA A. SUTTON,25,1,18,6,0,
Bibb,EAST MACON 5 - CITY,BOE D1,,,BRENDA A. SUTTON,66,3,54,9,0,
Bibb,EAST MACON 6,BOE D1,,,BRENDA A. SUTTON,97,2,78,16,1,
Bibb,HOWARD 4 - COUNTY,BOE D1,,,BRENDA A. SUTTON,17,0,15,2,0,
Bibb,HOWARD 4 - CITY,BOE D1,,,BRENDA A. SUTTON,60,2,49,9,0,
Bibb,VINEVILLE 8,BOE D1,,,BRENDA A. SUTTON,115,0,103,12,0,
Bibb,,BOE D2,,,ANGEL DAVIS-HOPPER,398,17,288,93,0,
Bibb,GODFREY 1,BOE D2,,,ANGEL DAVIS-HOPPER,68,2,49,17,0,
Bibb,GODFREY 2,BOE D2,,,ANGEL DAVIS-HOPPER,19,1,15,3,0,
Bibb,GODFREY 3,BOE D2,,,ANGEL DAVIS-HOPPER,23,3,11,9,0,
Bibb,GODFREY 4,BOE D2,,,ANGEL DAVIS-HOPPER,24,2,15,7,0,
Bibb,GODFREY 6,BOE D2,,,ANGEL DAVIS-HOPPER,88,1,64,23,0,
Bibb,VINEVILLE 1,BOE D2,,,ANGEL DAVIS-HOPPER,75,5,55,15,0,
Bibb,VINEVILLE 2,BOE D2,,,ANGEL DAVIS-HOPPER,101,3,79,19,0,
Bibb,,BOE D2,,,THELMA DILLARD,1610,97,1128,385,0,
Bibb,GODFREY 1,BOE D2,,,THELMA DILLARD,374,28,248,98,0,
Bibb,GODFREY 2,BOE D2,,,THELMA DILLARD,201,9,158,34,0,
Bibb,GODFREY 3,BOE D2,,,THELMA DILLARD,231,21,152,58,0,
Bibb,GODFREY 4,BOE D2,,,THELMA DILLARD,114,9,81,24,0,
Bibb,GODFREY 6,BOE D2,,,THELMA DILLARD,374,9,283,82,0,
Bibb,VINEVILLE 1,BOE D2,,,THELMA DILLARD,109,9,81,19,0,
Bibb,VINEVILLE 2,BOE D2,,,THELMA DILLARD,207,12,125,70,0,
Bibb,,BOE D2,,,ALAN P. TAYLOR,291,13,209,69,0,
Bibb,GODFREY 1,BOE D2,,,ALAN P. TAYLOR,60,1,40,19,0,
Bibb,GODFREY 2,BOE D2,,,ALAN P. TAYLOR,16,2,11,3,0,
Bibb,GODFREY 3,BOE D2,,,ALAN P. TAYLOR,3,0,2,1,0,
Bibb,GODFREY 4,BOE D2,,,ALAN P. TAYLOR,12,1,9,2,0,
Bibb,GODFREY 6,BOE D2,,,ALAN P. TAYLOR,37,0,30,7,0,
Bibb,VINEVILLE 1,BOE D2,,,ALAN P. TAYLOR,95,5,66,24,0,
Bibb,VINEVILLE 2,BOE D2,,,ALAN P. TAYLOR,68,4,51,13,0,
Bibb,,BOE D3,,,ANGELA P. FREEMAN,199,22,155,22,0,
Bibb,GODFREY 4,BOE D3,,,ANGELA P. FREEMAN,1,0,0,1,0,
Bibb,GODFREY 5,BOE D3,,,ANGELA P. FREEMAN,14,1,11,2,0,
Bibb,GODFREY 7 - COUNTY,BOE D3,,,ANGELA P. FREEMAN,3,0,2,1,0,
Bibb,GODFREY 7 - CITY,BOE D3,,,ANGELA P. FREEMAN,10,0,7,3,0,
Bibb,RUTLAND 1,BOE D3,,,ANGELA P. FREEMAN,89,9,72,8,0,
Bibb,RUTLAND 2,BOE D3,,,ANGELA P. FREEMAN,49,8,36,5,0,
Bibb,WARRIOR 2,BOE D3,,,ANGELA P. FREEMAN,33,4,27,2,0,
Bibb,,BOE D3,,,MERRITT JOHNSON,703,6,567,130,0,
Bibb,GODFREY 4,BOE D3,,,MERRITT JOHNSON,54,0,45,9,0,
Bibb,GODFREY 5,BOE D3,,,MERRITT JOHNSON,216,2,174,40,0,
Bibb,GODFREY 7 - COUNTY,BOE D3,,,MERRITT JOHNSON,22,0,22,0,0,
Bibb,GODFREY 7 - CITY,BOE D3,,,MERRITT JOHNSON,158,1,128,29,0,
Bibb,RUTLAND 1,BOE D3,,,MERRITT JOHNSON,122,1,95,26,0,
Bibb,RUTLAND 2,BOE D3,,,MERRITT JOHNSON,66,2,57,7,0,
Bibb,WARRIOR 2,BOE D3,,,MERRITT JOHNSON,65,0,46,19,0,
Bibb,,BOE D3,,,SUSAN K. SIPE ,825,23,667,135,0,
Bibb,GODFREY 4,BOE D3,,,SUSAN K. SIPE ,20,1,12,7,0,
Bibb,GODFREY 5,BOE D3,,,SUSAN K. SIPE ,100,3,76,21,0,
Bibb,GODFREY 7 - COUNTY,BOE D3,,,SUSAN K. SIPE ,34,2,28,4,0,
Bibb,GODFREY 7 - CITY,BOE D3,,,SUSAN K. SIPE ,103,4,83,16,0,
Bibb,RUTLAND 1,BOE D3,,,SUSAN K. SIPE ,298,12,239,47,0,
Bibb,RUTLAND 2,BOE D3,,,SUSAN K. SIPE ,181,1,157,23,0,
Bibb,WARRIOR 2,BOE D3,,,SUSAN K. SIPE ,89,0,72,17,0,
Bibb,,BOE D4,,,LESTER M. MILLER,218,27,163,27,1,
Bibb,HAZZARD 2,BOE D4,,,LESTER M. MILLER,43,6,32,5,0,
Bibb,HAZZARD 3,BOE D4,,,LESTER M. MILLER,33,3,25,4,1,
Bibb,HAZZARD 4,BOE D4,,,LESTER M. MILLER,35,1,27,7,0,
Bibb,HAZZARD 6 - COUNTY,BOE D4,,,LESTER M. MILLER,0,0,0,0,0,
Bibb,HAZZARD 6 - CITY,BOE D4,,,LESTER M. MILLER,13,2,10,1,0,
Bibb,HAZZARD 7,BOE D4,,,LESTER M. MILLER,23,6,14,3,0,
Bibb,HOWARD 2,BOE D4,,,LESTER M. MILLER,22,6,12,4,0,
Bibb,WARRIOR 1,BOE D4,,,LESTER M. MILLER,41,3,35,3,0,
Bibb,WARRIOR 2,BOE D4,,,LESTER M. MILLER,8,0,8,0,0,
Bibb,,BOE D4,,,DOMINIQUE JOHNSON,927,30,703,194,0,
Bibb,HAZZARD 2,BOE D4,,,DOMINIQUE JOHNSON,102,8,69,25,0,
Bibb,HAZZARD 3,BOE D4,,,DOMINIQUE JOHNSON,281,6,203,72,0,
Bibb,HAZZARD 4,BOE D4,,,DOMINIQUE JOHNSON,66,1,57,8,0,
Bibb,HAZZARD 6 - COUNTY,BOE D4,,,DOMINIQUE JOHNSON,15,0,9,6,0,
Bibb,HAZZARD 6 - CITY,BOE D4,,,DOMINIQUE JOHNSON,193,4,158,31,0,
Bibb,HAZZARD 7,BOE D4,,,DOMINIQUE JOHNSON,77,1,63,13,0,
Bibb,HOWARD 2,BOE D4,,,DOMINIQUE JOHNSON,41,5,29,7,0,
Bibb,WARRIOR 1,BOE D4,,,DOMINIQUE JOHNSON,92,5,71,16,0,
Bibb,WARRIOR 2,BOE D4,,,DOMINIQUE JOHNSON,60,0,44,16,0,
Bibb,,BOE D5,,,TOM HUDSON ,1765,71,1292,402,0,
Bibb,GODFREY 3,BOE D5,,,TOM HUDSON ,157,8,115,34,0,
Bibb,HAZZARD 1,BOE D5,,,TOM HUDSON ,329,10,246,73,0,
Bibb,HAZZARD 5,BOE D5,,,TOM HUDSON ,203,8,140,55,0,
Bibb,VINEVILLE 3,BOE D5,,,TOM HUDSON ,356,19,239,98,0,
Bibb,VINEVILLE 4,BOE D5,,,TOM HUDSON ,328,13,235,80,0,
Bibb,VINEVILLE 5 - CITY,BOE D5,,,TOM HUDSON ,118,2,98,18,0,
Bibb,VINEVILLE 6,BOE D5,,,TOM HUDSON ,115,1,93,21,0,
Bibb,VINEVILLE 7 - CITY MACON,BOE D5,,,TOM HUDSON ,157,10,124,23,0,
Bibb,VINEVILLE 7 - CITY PAYNE,BOE D5,,,TOM HUDSON ,2,0,2,0,0,
Bibb,,BOE D6,,,JASON E. DOWNEY,235,50,165,20,0,
Bibb,HAZZARD 3,BOE D6,,,JASON E. DOWNEY,4,1,3,0,0,
Bibb,HOWARD 1,BOE D6,,,JASON E. DOWNEY,22,6,14,2,0,
Bibb,HOWARD 2,BOE D6,,,JASON E. DOWNEY,40,20,16,4,0,
Bibb,HOWARD 3,BOE D6,,,JASON E. DOWNEY,25,5,17,3,0,
Bibb,HOWARD 5,BOE D6,,,JASON E. DOWNEY,20,2,15,3,0,
Bibb,HOWARD 6,BOE D6,,,JASON E. DOWNEY,29,7,18,4,0,
Bibb,HOWARD 7,BOE D6,,,JASON E. DOWNEY,53,7,46,0,0,
Bibb,HOWARD 8,BOE D6,,,JASON E. DOWNEY,35,2,31,2,0,
Bibb,VINEVILLE 5 - COUNTY,BOE D6,,,JASON E. DOWNEY,7,0,5,2,0,
Bibb,VINEVILLE 5 - CITY,BOE D6,,,JASON E. DOWNEY,0,0,0,0,0,
Brantley,,SHERIFF,,,ROBERT W. JOHNS,447,15,364,68,0,
Brantley,Lulaton,SHERIFF,,,ROBERT W. JOHNS,23,1,17,5,0,
Brantley,Atkinson,SHERIFF,,,ROBERT W. JOHNS,36,0,36,0,0,
Brantley,Waynesville,SHERIFF,,,ROBERT W. JOHNS,45,4,39,2,0,
Brantley,Hortense,SHERIFF,,,ROBERT W. JOHNS,35,0,32,3,0,
Brantley,Hickox,SHERIFF,,,ROBERT W. JOHNS,64,3,45,16,0,
Brantley,Hoboken,SHERIFF,,,ROBERT W. JOHNS,60,1,45,14,0,
Brantley,Schlatterville,SHERIFF,,,ROBERT W. JOHNS,51,0,49,2,0,
Brantley,Calvary,SHERIFF,,,ROBERT W. JOHNS,61,1,53,7,0,
Brantley,Nahunta,SHERIFF,,,ROBERT W. JOHNS,72,5,48,19,0,
Brantley,,SHERIFF,,,JACK WHISENANT,884,16,745,123,0,
Brantley,Lulaton,SHERIFF,,,JACK WHISENANT,35,1,25,9,0,
Brantley,Atkinson,SHERIFF,,,JACK WHISENANT,88,0,83,5,0,
Brantley,Waynesville,SHERIFF,,,JACK WHISENANT,123,3,109,11,0,
Brantley,Hortense,SHERIFF,,,JACK WHISENANT,79,3,69,7,0,
Brantley,Hickox,SHERIFF,,,JACK WHISENANT,86,4,70,12,0,
Brantley,Hoboken,SHERIFF,,,JACK WHISENANT,145,1,122,22,0,
Brantley,Schlatterville,SHERIFF,,,JACK WHISENANT,66,0,60,6,0,
Brantley,Calvary,SHERIFF,,,JACK WHISENANT,116,1,106,9,0,
Brantley,Nahunta,SHERIFF,,,JACK WHISENANT,146,3,101,42,0,
Brantley,,BOE, P1,,VAN HERRIN,770,21,636,113,0,
Brantley,Lulaton,BOE, P1,,VAN HERRIN,27,1,16,10,0,
Brantley,Atkinson,BOE, P1,,VAN HERRIN,46,0,43,3,0,
Brantley,Waynesville,BOE, P1,,VAN HERRIN,63,2,56,5,0,
Brantley,Hortense,BOE, P1,,VAN HERRIN,62,0,58,4,0,
Brantley,Hickox,BOE, P1,,VAN HERRIN,106,4,82,20,0,
Brantley,Hoboken,BOE, P1,,VAN HERRIN,96,2,84,10,0,
Brantley,Schlatterville,BOE, P1,,VAN HERRIN,76,0,71,5,0,
Brantley,Calvary,BOE, P1,,VAN HERRIN,172,4,153,15,0,
Brantley,Nahunta,BOE, P1,,VAN HERRIN,122,8,73,41,0,
